Charity,Timestamp,id,viewCount,likeCount,favoriteCount,commentCount
selfm-aid,1739328982.637597,AMCz9k5-jNs,23,0.0,0,0.0
Veganuary,1739328982.637597,Jvb_ZGh_5WY,155,24.0,0,3.0
She's The First,1739328982.637597,R5qSZOJn5kM,44,9.0,0,
Blood Cancer UK,1739328982.637597,5GhkSMmOhKk,10,0.0,0,0.0
Autistica,1739328982.637597,PAsUZmI8O0I,11,2.0,0,1.0
Teens4TeensHelp,1739328982.637597,-45YVcHLzzk,45,0.0,0,0.0
Legacy Youth Leadership,1739328982.637597,Sr_1VkhfTcI,16,1.0,0,0.0
Animal Equality,1739328982.637597,1i4wZa4rrsQ,816,85.0,0,16.0
Autistica,1739328982.637597,UXwO7XCYFjA,15,2.0,0,1.0
This Star Won't Go Out,1739328982.637597,SYCLLYiDVzs,12,1.0,0,0.0
Legacy Youth Leadership,1739328982.637597,iyRppvr16MU,9,1.0,0,0.0
"Safe To Be, Inc.",1739328982.637597,vgjQMk0sZr0,30,1.0,0,2.0
Kate's Club,1739328982.637597,G7SirW6ZLcY,109,13.0,0,0.0
Misfits Rehab,1739328982.637597,Bk1KmdUb6rA,64,3.0,0,1.0
Kindness Begins with Me,1739328982.8377342,nYF_0PClM98,60,0.0,0,0.0
Habibi.Works,1739328982.8377342,UXsQugFHDXQ,187,5.0,0,0.0
Queer Liberation Library,1739328982.8377342,itcYvJI89a4,255,13.0,0,5.0
Furkids Animal Rescue & Shelters,1739328982.8377342,Uqrb0oGg6wc,27,1.0,0,0.0
On The Move Art Studio,1739328982.8377342,mVF1XB2Kcow,13,1.0,0,1.0
NephCure Kidney International,1739328982.8377342,yFpYHMxivrU,13,1.0,0,4.0
ProVeg International,1739328982.8377342,UW16EnO2-Hk,105,4.0,0,0.0
Squires Empowering Young Dads,1739328982.8377342,oU8T0-BTdB0,55,2.0,0,1.0
World Central Kitchen,1739328982.8377342,xrpsNmqPOJ8,57,4.0,0,10.0
Give Kids the World,1739328982.8377342,x1jvIn5SImc,20,0.0,0,0.0
Centre for the Governance of AI,1739328982.8377342,nrOgoyPoysg,25,3.0,0,0.0
Spiro,1739328982.8377342,Gf1yNKRN6m8,44,6.0,0,4.0
Against Malaria Foundation,1739328982.8377342,ojnCQES1X5w,24,1.0,0,1.0
Missoula Urban Demonstration Project (MUD),1739328982.8377342,bs0PK85S0nQ,21,1.0,0,0.0
Legacy Youth Leadership,1739328982.8377342,PE-X9Q2PmVw,38,1.0,0,0.0
American Humane Society,1739328982.8377342,9scCrzOLRQo,432,20.0,0,4.0
Associação Auxílio e Amizade (Aid & Friendship Association),1739328982.8377342,4iIaphydDE8,142,11.0,0,7.0
Teens4TeensHelp,1739328982.8377342,UijfbnqE5Yc,60,1.0,0,
Habibi.Works,1739328982.8377342,bp8YFv0L1qw,152,14.0,0,0.0
Legacy Youth Leadership,1739328982.8377342,mg9iKHCNMjI,12,0.0,0,0.0
Barefoot Shakespeare Company,1739328982.8377342,2aOSsO4xUls,13,1.0,0,4.0
Sustainability Matters,1739328982.8377342,4P419a8MFd4,211,11.0,0,1.0
She's The First,1739328982.8377342,hmiZHeuyJmQ,87,7.0,0,4.0
Camp Lilac,1739328982.8377342,QD4WF2EvD2I,66,9.0,0,2.0
ReliefAid,1739328982.8377342,PwUxuIlcJf4,237,6.0,0,1.0
Youth With A Mission Hopeland,1739328982.8377342,Sz9dD5w1uCY,59,4.0,0,0.0
Doctors Without Borders,1739328982.8377342,66QRzXghR-0,19,0.0,0,2.0
Animal Charity Evaluators,1739328982.8377342,0jw8LvKMSZo,52,0.0,0,0.0
ReliefAid,1739328982.8377342,yfGHDX0rUWs,108,3.0,0,1.0
Habibi.Works,1739328982.8377342,Nb2KanuAUQM,184,9.0,0,0.0
ReliefAid,1739328982.8377342,rdTxkuSPxD0,138,7.0,0,2.0
Girl Scouts of the USA,1739328982.8377342,1nKaDnTa1Y4,12,0.0,0,
Chattanooga Free Store,1739328982.8377342,nGUz1vSgWsI,57,2.0,0,5.0
